demographics_id,video_name,ad_description,product_name
17,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
17,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
17,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
17,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
17,0005.mp4,"he mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
17,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
17,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
17,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
17,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
17,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
17,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
17,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
17,0025.mp4,"Wine is a timeless and complex beverage made from fermented grapes, cherished for its rich flavors, aromatic notes and unique experience. Wine comes in many types, including red, white, rosé and sparkling, each with unique characteristics that suit different tastes and occasions.",Wine
17,0027.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
17,0028.mp4,"Lipstick is a classic, versatile makeup product that adds color, style and confidence to any look. Available in a variety of finishes including matte, satin, glossy and sheer, lipstick enhances the natural shape of lips while expressing personal style. From timeless reds and pinks to bold purples and deep wines, there is a perfect lipstick for every skin tone and occasion.",Lipstick
17,0031.mp4,"For young women, a backpack is more than just a functional accessory; it combines style, convenience, and versatility. Designed to be both stylish and functional, these backpacks come in a variety of colors, patterns, and materials, from smooth leather to lightweight fabrics.",Bag
17,0032.mp4,"Dresses for young women are a fashion staple that embodies elegance and versatility. With styles ranging from casual sundresses to chic cocktail dresses and sophisticated evening gowns, dresses are the perfect choice to express your personal style and embrace your femininity.",Dress
17,0033.mp4,"Eyeshadow is a versatile makeup product that can enhance the eyes by adding depth, color, and dimension. Eyeshadow comes in a wide range of colors and finishes, from matte and shimmer to metallic and glitter, allowing for endless creativity in your makeup look.",Eyeshadow
17,0034.mp4,"Instax cameras are a fun and instant way to capture and cherish memories. Compact, stylish and easy to use, Instax cameras are perfect for taking photos that are instantly printed, creating tangible keepsakes in seconds. With vibrant film options and a variety of shooting modes, users can personalize their photography experience and enjoy spontaneous, high-quality prints.",Instax
17,0035.mp4,"Starbucks coffee is recognized around the world as a symbol of quality, consistency and rich flavor. With its diverse menu of expertly crafted beverages, Starbucks offers everything from classic brewed coffee and espresso to specialty beverages such as lattes, cappuccinos, and seasonal favorites.",Starbucks
17,0038.mp4,"Skin care products are essential for maintaining healthy, radiant skin and addressing specific skin concerns. Made with a blend of nourishing ingredients, these products range from moisturizers and serums to cleansers and exfoliators, each playing a unique role in a comprehensive skin care routine.",Skin Care Projects
17,0039.mp4,"Lululemon is a premium brand known for its high-quality, fashionable and functional activewear designed to empower women in and out of the gym. Their products, including leggings, sports bras, tops and jackets, are crafted from advanced fabrics that provide exceptional comfort, flexibility and support.",Lululemon
17,0040.mp4,"MAC lipstick is an iconic beauty product, renowned for its high-quality formula, rich pigmentation and wide range of shades. With finishes including matte, satin and gloss, and from classic red lips to subtle nudes or bold berries, MAC lipstick offers options for every look.",MAC
17,0041.mp4,"High heels are more than just shoes for young women – they are a symbol of confidence, elegance and personal style. Designed in a variety of heels, from classic stilettos to block and mid-heels, high heels add a touch of sophistication to any outfit. Crafted with comfort-enhancing features like cushioned insoles and supportive arches, modern high heels can be both stylish and functional.",Heels
17,0053.mp4,"Essentials are basic, high-quality pieces that form the foundation of a versatile wardrobe or everyday life. These pieces are designed for simplicity, comfort, and timeless style, making them perfect for every occasion. Whether it's a classic t-shirt, cozy loungewear, practical outerwear, or essential accessories, these essentials are carefully crafted to provide effortless style and lasting wear. Made from premium fabrics with attention to detail, these staples offer comfort and durability, blending functionality with understated elegance.",Essentials
18,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
18,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
18,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
18,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
18,0005.mp4,"The mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
18,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
18,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
18,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
18,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
18,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
18,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
18,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
18,0025.mp4,"Wine is a timeless and complex beverage made from fermented grapes, cherished for its rich flavors, aromatic notes and unique experience. Wine comes in many types, including red, white, rosé and sparkling, each with unique characteristics that suit different tastes and occasions.",Wine
18,0027.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
18,0028.mp4,"Lipstick is a classic, versatile makeup product that adds color, style and confidence to any look. Available in a variety of finishes including matte, satin, glossy and sheer, lipstick enhances the natural shape of lips while expressing personal style. From timeless reds and pinks to bold purples and deep wines, there is a perfect lipstick for every skin tone and occasion.",Lipstick
18,0031.mp4,"For young women, a backpack is more than just a functional accessory; it combines style, convenience, and versatility. Designed to be both stylish and functional, these backpacks come in a variety of colors, patterns, and materials, from smooth leather to lightweight fabrics.",Bag
18,0032.mp4,"Dresses for young women are a fashion staple that embodies elegance and versatility. With styles ranging from casual sundresses to chic cocktail dresses and sophisticated evening gowns, dresses are the perfect choice to express your personal style and embrace your femininity.",Dress
18,0033.mp4,"Eyeshadow is a versatile makeup product that can enhance the eyes by adding depth, color, and dimension. Eyeshadow comes in a wide range of colors and finishes, from matte and shimmer to metallic and glitter, allowing for endless creativity in your makeup look.",Eyeshadow
18,0034.mp4,"Instax cameras are a fun and instant way to capture and cherish memories. Compact, stylish and easy to use, Instax cameras are perfect for taking photos that are instantly printed, creating tangible keepsakes in seconds. With vibrant film options and a variety of shooting modes, users can personalize their photography experience and enjoy spontaneous, high-quality prints.",Instax
18,0035.mp4,"Starbucks coffee is recognized around the world as a symbol of quality, consistency and rich flavor. With its diverse menu of expertly crafted beverages, Starbucks offers everything from classic brewed coffee and espresso to specialty beverages such as lattes, cappuccinos, and seasonal favorites.",Starbucks
18,0036.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
18,0037.mp4,"A beach vacation is the perfect combination of relaxation, adventure, and natural beauty. Whether you're soaking up the sun, playing in the waves, or strolling along the shoreline at sunset, a trip to the beach offers a chance to escape the hustle and bustle of everyday life. Many beach destinations offer a variety of activities, including swimming, snorkeling, surfing, beach volleyball, and the chance to take a boat trip and explore the local seafood delicacies.",Travel
18,0039.mp4,"Lululemon is a premium brand known for its high-quality, fashionable and functional activewear designed to empower women in and out of the gym. Their products, including leggings, sports bras, tops and jackets, are crafted from advanced fabrics that provide exceptional comfort, flexibility and support.",Lululemon
18,0041.mp4,"High heels are more than just shoes for young women – they are a symbol of confidence, elegance and personal style. Designed in a variety of heels, from classic stilettos to block and mid-heels, high heels add a touch of sophistication to any outfit. Crafted with comfort-enhancing features like cushioned insoles and supportive arches, modern high heels can be both stylish and functional.",Heels
18,0053.mp4,"Essentials are basic, high-quality pieces that form the foundation of a versatile wardrobe or everyday life. These pieces are designed for simplicity, comfort, and timeless style, making them perfect for every occasion. Whether it's a classic t-shirt, cozy loungewear, practical outerwear, or essential accessories, these essentials are carefully crafted to provide effortless style and lasting wear. Made from premium fabrics with attention to detail, these staples offer comfort and durability, blending functionality with understated elegance.",Essentials
18,0070.mp4,"Every piece tells a story, handcrafted with care and passion. From our hands to your home, discover the beauty of artistry in every detail. Unique, timeless, and made just for you.",Handicrafts
19,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
19,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
19,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
19,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
19,0005.mp4,"The mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
19,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
19,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
19,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
19,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
19,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
19,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
19,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
19,0025.mp4,"Wine is a timeless and complex beverage made from fermented grapes, cherished for its rich flavors, aromatic notes and unique experience. Wine comes in many types, including red, white, rosé and sparkling, each with unique characteristics that suit different tastes and occasions.",Wine
19,0027.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
19,0028.mp4,"Lipstick is a classic, versatile makeup product that adds color, style and confidence to any look. Available in a variety of finishes including matte, satin, glossy and sheer, lipstick enhances the natural shape of lips while expressing personal style. From timeless reds and pinks to bold purples and deep wines, there is a perfect lipstick for every skin tone and occasion.",Lipstick
19,0031.mp4,"For young women, a backpack is more than just a functional accessory; it combines style, convenience, and versatility. Designed to be both stylish and functional, these backpacks come in a variety of colors, patterns, and materials, from smooth leather to lightweight fabrics.",Bag
19,0032.mp4,"Dresses for young women are a fashion staple that embodies elegance and versatility. With styles ranging from casual sundresses to chic cocktail dresses and sophisticated evening gowns, dresses are the perfect choice to express your personal style and embrace your femininity.",Dress
19,0033.mp4,"Eyeshadow is a versatile makeup product that can enhance the eyes by adding depth, color, and dimension. Eyeshadow comes in a wide range of colors and finishes, from matte and shimmer to metallic and glitter, allowing for endless creativity in your makeup look.",Eyeshadow
19,0034.mp4,"Instax cameras are a fun and instant way to capture and cherish memories. Compact, stylish and easy to use, Instax cameras are perfect for taking photos that are instantly printed, creating tangible keepsakes in seconds. With vibrant film options and a variety of shooting modes, users can personalize their photography experience and enjoy spontaneous, high-quality prints.",Instax
19,0035.mp4,"Starbucks coffee is recognized around the world as a symbol of quality, consistency and rich flavor. With its diverse menu of expertly crafted beverages, Starbucks offers everything from classic brewed coffee and espresso to specialty beverages such as lattes, cappuccinos, and seasonal favorites.",Starbucks
19,0039.mp4,"Lululemon is a premium brand known for its high-quality, fashionable and functional activewear designed to empower women in and out of the gym. Their products, including leggings, sports bras, tops and jackets, are crafted from advanced fabrics that provide exceptional comfort, flexibility and support.",Lululemon
19,0041.mp4,"High heels are more than just shoes for young women – they are a symbol of confidence, elegance and personal style. Designed in a variety of heels, from classic stilettos to block and mid-heels, high heels add a touch of sophistication to any outfit. Crafted with comfort-enhancing features like cushioned insoles and supportive arches, modern high heels can be both stylish and functional.",Heels
19,0053.mp4,"Essentials are basic, high-quality pieces that form the foundation of a versatile wardrobe or everyday life. These pieces are designed for simplicity, comfort, and timeless style, making them perfect for every occasion. Whether it's a classic t-shirt, cozy loungewear, practical outerwear, or essential accessories, these essentials are carefully crafted to provide effortless style and lasting wear. Made from premium fabrics with attention to detail, these staples offer comfort and durability, blending functionality with understated elegance.",Essentials
20,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
20,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
20,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
20,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
20,0005.mp4,"The mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
20,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
20,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
20,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
20,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
20,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
20,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
20,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
20,0025.mp4,"Wine is a timeless and complex beverage made from fermented grapes, cherished for its rich flavors, aromatic notes and unique experience. Wine comes in many types, including red, white, rosé and sparkling, each with unique characteristics that suit different tastes and occasions.",Wine
20,0027.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
20,0028.mp4,"Lipstick is a classic, versatile makeup product that adds color, style and confidence to any look. Available in a variety of finishes including matte, satin, glossy and sheer, lipstick enhances the natural shape of lips while expressing personal style. From timeless reds and pinks to bold purples and deep wines, there is a perfect lipstick for every skin tone and occasion.",Lipstick
20,0031.mp4,"For young women, a backpack is more than just a functional accessory; it combines style, convenience, and versatility. Designed to be both stylish and functional, these backpacks come in a variety of colors, patterns, and materials, from smooth leather to lightweight fabrics.",Bag
20,0032.mp4,"Dresses for young women are a fashion staple that embodies elegance and versatility. With styles ranging from casual sundresses to chic cocktail dresses and sophisticated evening gowns, dresses are the perfect choice to express your personal style and embrace your femininity.",Dress
20,0033.mp4,"Eyeshadow is a versatile makeup product that can enhance the eyes by adding depth, color, and dimension. Eyeshadow comes in a wide range of colors and finishes, from matte and shimmer to metallic and glitter, allowing for endless creativity in your makeup look.",Eyeshadow
20,0034.mp4,"Instax cameras are a fun and instant way to capture and cherish memories. Compact, stylish and easy to use, Instax cameras are perfect for taking photos that are instantly printed, creating tangible keepsakes in seconds. With vibrant film options and a variety of shooting modes, users can personalize their photography experience and enjoy spontaneous, high-quality prints.",Instax
20,0035.mp4,"Starbucks coffee is recognized around the world as a symbol of quality, consistency and rich flavor. With its diverse menu of expertly crafted beverages, Starbucks offers everything from classic brewed coffee and espresso to specialty beverages such as lattes, cappuccinos, and seasonal favorites.",Starbucks
20,0039.mp4,"Lululemon is a premium brand known for its high-quality, fashionable and functional activewear designed to empower women in and out of the gym. Their products, including leggings, sports bras, tops and jackets, are crafted from advanced fabrics that provide exceptional comfort, flexibility and support.",Lululemon
20,0041.mp4,"High heels are more than just shoes for young women – they are a symbol of confidence, elegance and personal style. Designed in a variety of heels, from classic stilettos to block and mid-heels, high heels add a touch of sophistication to any outfit. Crafted with comfort-enhancing features like cushioned insoles and supportive arches, modern high heels can be both stylish and functional.",Heels
20,0053.mp4,"Essentials are basic, high-quality pieces that form the foundation of a versatile wardrobe or everyday life. These pieces are designed for simplicity, comfort, and timeless style, making them perfect for every occasion. Whether it's a classic t-shirt, cozy loungewear, practical outerwear, or essential accessories, these essentials are carefully crafted to provide effortless style and lasting wear. Made from premium fabrics with attention to detail, these staples offer comfort and durability, blending functionality with understated elegance.",Essentials
21,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
21,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
21,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
21,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
21,0005.mp4,"The mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
21,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
21,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
21,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
21,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
21,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
21,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
21,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
21,0025.mp4,"Wine is a timeless and complex beverage made from fermented grapes, cherished for its rich flavors, aromatic notes and unique experience. Wine comes in many types, including red, white, rosé and sparkling, each with unique characteristics that suit different tastes and occasions.",Wine
21,0027.mp4,"Foundation is an essential cosmetic product that provides a smooth, even base for makeup application. Foundations are now available to suit a wide range of skin tones and undertones, ensuring every user is perfectly matched and that a flawless, natural-looking makeup lasts all day.",Foundation
21,0028.mp4,"Lipstick is a classic, versatile makeup product that adds color, style and confidence to any look. Available in a variety of finishes including matte, satin, glossy and sheer, lipstick enhances the natural shape of lips while expressing personal style. From timeless reds and pinks to bold purples and deep wines, there is a perfect lipstick for every skin tone and occasion.",Lipstick
21,0029.mp4,"Body cream is a nutrient-rich skin care product designed to moisturize and protect the skin, leaving it feeling soft and smooth. Body lotions contain emollients, humectants, and are often enriched with vitamins E and C to help lock in moisture and restore the skin's natural barrier.",Bodycream
21,0033.mp4,"Eyeshadow is a versatile makeup product that can enhance the eyes by adding depth, color, and dimension. Eyeshadow comes in a wide range of colors and finishes, from matte and shimmer to metallic and glitter, allowing for endless creativity in your makeup look.",Eyeshadow
21,0042.mp4,"Cartier jewelry represents the pinnacle of luxury, elegance and timeless craftsmanship. Cartier is renowned for its exquisite designs and unrivaled quality, from delicate necklaces and bracelets to iconic rings and earrings, often featuring precious metals and gemstones. Each item is meticulously crafted to embody contemporary style and classic tradition, making Cartier a symbol of sophistication and prestige.",Jewelry
21,0043.mp4,"Women's vitamins are specially formulated to meet the unique nutritional needs of women at different stages of life. These supplements often include a comprehensive blend of essential vitamins and minerals, such as vitamins A, C, D, E, and vitamin B complex, as well as key nutrients like iron, calcium, and folate. Some formulas also contain additional ingredients, such as biotin for hair and nail health, antioxidants for glowing skin, and omega-3 fatty acids for heart and brain support. Women's vitamins are designed to boost energy, support immune health, and contribute to overall well-being, making them an important part of a healthy lifestyle.",Women Vitamin
21,0054.mp4,"Cartier watches are the epitome of luxury, craftsmanship and timeless elegance. Renowned for their meticulous attention to detail and sophisticated design, Cartier timepieces combine high-quality materials such as gold, stainless steel and precious gemstones with precision Swiss watchmaking. From the iconic Tank and Santos de Cartier to the elegant Ballon Bleu collection, each watch embodies the Cartier tradition of innovation and style. Whether adorned with diamonds or kept simple, these watches are reliable timepieces and statements of prestige and sophistication.",Watch
21,0055.mp4,"An Hermès handbag is more than just an accessory - it is a symbol of timeless elegance, exceptional craftsmanship and prestige. Each Hermès handbag is meticulously handcrafted by skilled artisans using the finest leathers and materials to create a piece that embodies luxury and sophistication. Iconic styles like the Birkin and Kelly have become synonymous with exclusivity and style, and are coveted by fashion connoisseurs and collectors around the world.",HERMES
21,0056.mp4,"Christian Louboutin (CL) heels are the epitome of luxury, elegance and a fashion statement. Known for their signature red soles, Louboutin's meticulously crafted shoes are made with great attention to detail and high-quality materials, offering the perfect blend of sophistication and bold style. These heels come in a variety of designs, from classic pumps to sophisticated, fashion-forward styles featuring unique embellishments, textures and silhouettes. Each pair embodies timeless beauty and craftsmanship, making them more than just footwear, but a piece of art that elevates any outfit.",CL High Heels
21,0074.mp4,"Softness, comfort, and protection for your little one. Our baby diapers are designed with gentle care to keep your baby dry and happy all day long. Trust in the best for your baby’s delicate skin.",Paper Diaper
21,0075.mp4,"Indulge in the luxury of smooth, soft skin with every wash. Our fragrant soaps, enriched with natural ingredients, gently cleanse and nourish, leaving you feeling fresh and refreshed all day long.",Safeguard
22,0001.mp4,"Ice cream is a beloved frozen dessert made from dairy or plant-based milks with added sweeteners and flavorings to give it a smooth, creamy, rich taste. It is a versatile treat that comes in different flavors and can be enjoyed in cones, cups, or as part of creative desserts.",Ice Cream
22,0002.mp4,"KFC (Kentucky Fried Chicken) is a world-renowned fast food chain that serves a range of foods including hamburgers, French fries, and fried chicken.",KFC
22,0003.mp4,"Nike athletic shoes are renowned for their comfort, durability and iconic design, and whether it's running, basketball, training, or lifestyle wear, Nike's extensive range ensures there's a perfect fit for everyone looking for high-quality, stylish and functional footwear.",Nike Shoes
22,0004.mp4,"Pepsi is a globally recognized carbonated soft drink known for its bold, refreshing taste and the perfect combination of sweetness and fizz.",Pepsi
22,0005.mp4,"The mobile phone is an essential communication device that has evolved into a powerful tool integrating advanced functions such as calling, text messaging, Internet browsing, photography and mobile applications.",Phone
22,0006.mp4,"PUMA shoes are known for their blend of style, comfort and performance, making them a popular choice for athletes and casual wearers alike.",Puma Shoes
22,0007.mp4,"Soda is a popular carbonated beverage known for its refreshing, bubbly taste and a variety of flavors, from classic cola and lemon-lime to fruity and exotic drinks.",Soda
22,0008.mp4,"Sunglasses are a practical and fashionable accessory designed to protect the eyes from harmful UV rays, reduce glare and improve visual comfort and clarity in bright conditions.",Sunglasses
22,0009.mp4,"The Trolley Case is an essential travel companion designed for convenience and practicality. With its sturdy wheels, retractable handle and spacious compartments, it provides easy maneuverability and efficient packing for trips of any length.",Trolleycase
22,0010.mp4,"UNIQLO is a global apparel retailer offering a wide variety of apparel for men, women and children, including basics such as T-shirts, jeans and outerwear, as well as innovative products such as warm HEATTECH and breathable AIRism.",Uniqlo
22,0011.mp4,"Apple Watch is a versatile and sophisticated smartwatch that combines the power of advanced technology with stylish design. It provides users with notifications, fitness tracking, heart rate monitoring, electrocardiogram readings, GPS navigation and more.",Apple Watch
22,0020.mp4,"A massage gun is a handheld, portable device designed to deliver targeted percussion therapy to muscles. This tool uses quick bursts of pressure to penetrate deep into muscle tissue, helping to relieve pain, improve circulation, and speed recovery after physical activity.",Massage Gun
